NO.,Code,ShotCnt,AlarmDescription,StartTime,ResetTime
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 9:18:50,4/2/2019 9:19:23
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 9:18:49,4/2/2019 9:19:23
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 9:18:49,4/2/2019 9:19:23
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 9:18:49,4/2/2019 9:19:22
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:18:49,4/2/2019 9:19:22
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:18:49,4/2/2019 9:19:22
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 9:18:48,4/2/2019 9:19:21
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:18:48,4/2/2019 9:19:21
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 9:18:48,4/2/2019 9:19:21
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:18:48,4/2/2019 9:19:20
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:18:33,4/2/2019 9:19:20
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:18:32,4/2/2019 9:19:20
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:18:32,4/2/2019 9:19:19
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:18:32,4/2/2019 9:19:19
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 9:18:32,4/2/2019 9:19:19
 ,5971,1,ERR_0F_TEMPERR,4/2/2019 9:18:32,4/2/2019 9:19:19
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:18:31,4/2/2019 9:19:18
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:18:31,4/2/2019 9:19:18
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 9:18:31,4/2/2019 9:19:18
 ,5965,1,ERR_0F_TEMPERR,4/2/2019 9:18:31,4/2/2019 9:19:17
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:18:30,4/2/2019 9:19:17
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 9:18:30,4/2/2019 9:19:17
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 9:18:26,4/2/2019 9:19:16
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 9:18:26,4/2/2019 9:19:16
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 9:18:25,4/2/2019 9:19:16
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 9:18:25,4/2/2019 9:19:15
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 9:18:25,4/2/2019 9:19:15
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 9:18:25,4/2/2019 9:19:15
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 9:18:25,4/2/2019 9:19:15
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 9:18:24,4/2/2019 9:19:14
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 9:18:24,4/2/2019 9:19:14
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 9:18:24,4/2/2019 9:19:14
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 9:18:24,4/2/2019 9:19:13
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:18:21,4/2/2019 9:19:13
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:18:21,4/2/2019 9:19:13
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:18:21,4/2/2019 9:19:12
 ,6377,1,ERR_0F_TEMPERR,4/2/2019 9:18:20,4/2/2019 9:19:12
 ,5937,1,ERR_0F_TEMPERR,4/2/2019 9:18:20,4/2/2019 9:19:12
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 9:18:20,4/2/2019 9:19:11
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 9:18:20,4/2/2019 9:19:11
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 9:18:20,4/2/2019 9:19:11
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 9:18:19,4/2/2019 9:19:11
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 9:18:19,4/2/2019 9:19:10
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 9:18:19,4/2/2019 9:19:10
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 9:18:15,4/2/2019 9:19:10
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 9:18:15,4/2/2019 9:19:9
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 9:18:15,4/2/2019 9:19:9
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 9:18:14,4/2/2019 9:19:9
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 9:18:14,4/2/2019 9:19:8
 ,5922,1,ERR_0F_TEMPERR,4/2/2019 9:18:14,4/2/2019 9:19:8
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 9:18:14,4/2/2019 9:19:8
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 9:18:14,4/2/2019 9:19:7
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 9:18:13,4/2/2019 9:19:7
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 9:18:13,4/2/2019 9:19:7
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 9:18:13,4/2/2019 9:19:6
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 9:18:13,4/2/2019 9:19:6
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 9:18:10,4/2/2019 9:19:6
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 9:18:10,4/2/2019 9:19:6
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 9:18:9,4/2/2019 9:19:5
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 9:18:9,4/2/2019 9:19:5
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 9:18:9,4/2/2019 9:19:5
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 9:18:9,4/2/2019 9:19:4
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 9:18:9,4/2/2019 9:19:4
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 9:18:8,4/2/2019 9:19:4
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 9:18:8,4/2/2019 9:19:3
 ,5901,1,ERR_0F_TEMPERR,4/2/2019 9:18:8,4/2/2019 9:19:3
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:18:8,4/2/2019 9:19:3
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:17:14,4/2/2019 9:17:15
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 9:16:40,4/2/2019 9:17:9
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 9:16:40,4/2/2019 9:17:9
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 9:16:40,4/2/2019 9:17:8
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 9:16:39,4/2/2019 9:17:8
 ,6020,1,ERR_0F_TEMPERR,4/2/2019 9:16:39,4/2/2019 9:17:8
 ,6018,1,ERR_0F_TEMPERR,4/2/2019 9:16:39,4/2/2019 9:17:7
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 9:16:39,4/2/2019 9:17:7
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 9:16:39,4/2/2019 9:17:7
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 9:16:38,4/2/2019 9:17:6
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 9:16:38,4/2/2019 9:17:6
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 9:16:38,4/2/2019 9:17:6
 ,6011,1,ERR_0F_TEMPERR,4/2/2019 9:16:38,4/2/2019 9:17:6
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 9:16:35,4/2/2019 9:17:5
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 9:16:34,4/2/2019 9:17:5
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 9:16:34,4/2/2019 9:17:5
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 9:16:34,4/2/2019 9:17:4
 ,6002,1,ERR_0F_TEMPERR,4/2/2019 9:16:34,4/2/2019 9:17:4
 ,6001,1,ERR_0F_TEMPERR,4/2/2019 9:16:33,4/2/2019 9:17:4
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 9:16:33,4/2/2019 9:17:3
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 9:16:33,4/2/2019 9:17:3
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 9:16:33,4/2/2019 9:17:3
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 9:16:31,4/2/2019 9:17:3
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 9:16:31,4/2/2019 9:17:2
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 9:16:30,4/2/2019 9:17:2
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 9:16:30,4/2/2019 9:17:2
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 9:16:30,4/2/2019 9:17:1
 ,5986,1,ERR_0F_TEMPERR,4/2/2019 9:16:30,4/2/2019 9:17:1
 ,5985,1,ERR_0F_TEMPERR,4/2/2019 9:16:30,4/2/2019 9:17:1
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:16:29,4/2/2019 9:17:0
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:16:29,4/2/2019 9:17:0
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:16:29,4/2/2019 9:17:0
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 9:16:29,4/2/2019 9:17:0
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:16:28,4/2/2019 9:16:59
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:16:26,4/2/2019 9:16:59
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:16:26,4/2/2019 9:16:59
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:16:26,4/2/2019 9:16:58
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:16:26,4/2/2019 9:16:58
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 9:16:25,4/2/2019 9:16:58
 ,5971,1,ERR_0F_TEMPERR,4/2/2019 9:16:25,4/2/2019 9:16:57
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:16:25,4/2/2019 9:16:57
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:16:25,4/2/2019 9:16:57
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 9:16:24,4/2/2019 9:16:57
 ,5965,1,ERR_0F_TEMPERR,4/2/2019 9:16:24,4/2/2019 9:16:56
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:16:24,4/2/2019 9:16:56
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 9:16:24,4/2/2019 9:16:56
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 9:16:20,4/2/2019 9:16:55
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 9:16:19,4/2/2019 9:16:55
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 9:16:19,4/2/2019 9:16:55
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 9:16:19,4/2/2019 9:16:54
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 9:16:19,4/2/2019 9:16:54
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 9:16:19,4/2/2019 9:16:54
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 9:16:18,4/2/2019 9:16:53
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 9:16:18,4/2/2019 9:16:53
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 9:16:18,4/2/2019 9:16:53
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 9:16:18,4/2/2019 9:16:53
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 9:16:17,4/2/2019 9:16:52
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:16:15,4/2/2019 9:16:52
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:16:15,4/2/2019 9:16:52
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:16:15,4/2/2019 9:16:51
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 9:16:15,4/2/2019 9:16:51
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 9:16:14,4/2/2019 9:16:51
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 9:16:14,4/2/2019 9:16:50
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 9:16:14,4/2/2019 9:16:50
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 9:16:14,4/2/2019 9:16:50
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 9:16:14,4/2/2019 9:16:50
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 9:16:13,4/2/2019 9:16:49
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 9:16:7,4/2/2019 9:16:49
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 9:16:7,4/2/2019 9:16:49
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 9:16:7,4/2/2019 9:16:48
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 9:16:6,4/2/2019 9:16:48
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 9:16:6,4/2/2019 9:16:48
 ,5922,1,ERR_0F_TEMPERR,4/2/2019 9:16:6,4/2/2019 9:16:47
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 9:16:6,4/2/2019 9:16:47
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 9:16:5,4/2/2019 9:16:47
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 9:16:5,4/2/2019 9:16:47
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 9:16:5,4/2/2019 9:16:46
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 9:16:5,4/2/2019 9:16:46
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 9:16:5,4/2/2019 9:16:46
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 9:16:4,4/2/2019 9:16:45
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 9:16:3,4/2/2019 9:16:45
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 9:16:3,4/2/2019 9:16:45
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 9:16:3,4/2/2019 9:16:44
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 9:16:3,4/2/2019 9:16:44
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 9:16:2,4/2/2019 9:16:44
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 9:16:2,4/2/2019 9:16:43
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 9:16:2,4/2/2019 9:16:43
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 9:16:2,4/2/2019 9:16:43
 ,5901,1,ERR_0F_TEMPERR,4/2/2019 9:16:2,4/2/2019 9:16:43
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:16:1,4/2/2019 9:16:42
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:16:0,4/2/2019 9:16:1
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 9:14:26,4/2/2019 9:15:55
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 9:14:26,4/2/2019 9:15:55
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 9:14:26,4/2/2019 9:15:54
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 9:14:25,4/2/2019 9:15:54
 ,6020,1,ERR_0F_TEMPERR,4/2/2019 9:14:25,4/2/2019 9:15:54
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 9:14:25,4/2/2019 9:15:53
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 9:14:25,4/2/2019 9:15:53
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 9:14:25,4/2/2019 9:15:53
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 9:14:24,4/2/2019 9:15:52
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 9:14:24,4/2/2019 9:15:52
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 9:14:24,4/2/2019 9:15:52
 ,6010,1,ERR_0F_TEMPERR,4/2/2019 9:14:24,4/2/2019 9:15:52
 ,6009,1,ERR_0F_TEMPERR,4/2/2019 9:14:24,4/2/2019 9:15:51
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 9:14:20,4/2/2019 9:15:51
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 9:14:20,4/2/2019 9:15:51
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 9:14:19,4/2/2019 9:15:50
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 9:14:19,4/2/2019 9:15:50
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 9:14:19,4/2/2019 9:15:50
 ,5994,1,ERR_0F_TEMPERR,4/2/2019 9:14:19,4/2/2019 9:15:50
 ,5993,1,ERR_0F_TEMPERR,4/2/2019 9:14:19,4/2/2019 9:15:49
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 9:14:16,4/2/2019 9:15:49
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 9:14:16,4/2/2019 9:15:49
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 9:14:16,4/2/2019 9:15:48
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 9:14:16,4/2/2019 9:15:48
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 9:14:16,4/2/2019 9:15:48
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 9:14:15,4/2/2019 9:15:47
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:14:15,4/2/2019 9:15:47
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:14:15,4/2/2019 9:15:47
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 9:14:15,4/2/2019 9:15:47
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:14:15,4/2/2019 9:15:46
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 9:14:14,4/2/2019 9:15:46
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:14:14,4/2/2019 9:15:46
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:14:9,4/2/2019 9:15:45
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:14:9,4/2/2019 9:15:45
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:14:9,4/2/2019 9:15:45
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:14:9,4/2/2019 9:15:44
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 9:14:9,4/2/2019 9:15:44
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 9:14:8,4/2/2019 9:15:44
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 9:14:8,4/2/2019 9:15:44
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:14:8,4/2/2019 9:15:43
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:14:8,4/2/2019 9:15:43
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:14:8,4/2/2019 9:15:43
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 9:14:7,4/2/2019 9:15:42
 ,5962,1,ERR_0F_TEMPERR,4/2/2019 9:14:7,4/2/2019 9:15:42
 ,5961,1,ERR_0F_TEMPERR,4/2/2019 9:14:7,4/2/2019 9:15:42
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 9:14:2,4/2/2019 9:15:42
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 9:14:2,4/2/2019 9:15:41
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 9:14:1,4/2/2019 9:15:41
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 9:14:1,4/2/2019 9:15:41
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 9:14:1,4/2/2019 9:15:40
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 9:14:1,4/2/2019 9:15:40
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 9:14:1,4/2/2019 9:15:40
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 9:14:0,4/2/2019 9:15:39
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 9:14:0,4/2/2019 9:15:39
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 9:14:0,4/2/2019 9:15:39
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 9:14:0,4/2/2019 9:15:39
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:13:56,4/2/2019 9:15:38
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:13:56,4/2/2019 9:15:38
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:13:56,4/2/2019 9:15:38
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 9:13:56,4/2/2019 9:15:37
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 9:13:56,4/2/2019 9:15:37
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 9:13:55,4/2/2019 9:15:37
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 9:13:55,4/2/2019 9:15:36
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 9:13:55,4/2/2019 9:15:36
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 9:13:55,4/2/2019 9:15:36
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 9:13:55,4/2/2019 9:15:36
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 9:13:51,4/2/2019 9:15:35
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 9:13:51,4/2/2019 9:15:35
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 9:13:50,4/2/2019 9:15:35
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 9:13:50,4/2/2019 9:15:34
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 9:13:50,4/2/2019 9:15:34
 ,5922,1,ERR_0F_TEMPERR,4/2/2019 9:13:50,4/2/2019 9:15:34
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 9:13:50,4/2/2019 9:15:33
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 9:13:49,4/2/2019 9:15:33
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 9:13:49,4/2/2019 9:15:33
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 9:13:49,4/2/2019 9:15:33
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 9:13:49,4/2/2019 9:15:32
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 9:13:49,4/2/2019 9:15:32
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 9:13:45,4/2/2019 9:15:32
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 9:13:45,4/2/2019 9:15:31
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 9:13:45,4/2/2019 9:15:31
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 9:13:44,4/2/2019 9:15:31
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 9:13:44,4/2/2019 9:15:31
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 9:13:44,4/2/2019 9:15:30
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 9:13:44,4/2/2019 9:15:30
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 9:13:44,4/2/2019 9:15:30
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 9:13:43,4/2/2019 9:15:29
 ,5901,1,ERR_0F_TEMPERR,4/2/2019 9:13:43,4/2/2019 9:15:29
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:13:43,4/2/2019 9:15:29
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:13:42,4/2/2019 9:13:42
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 9:13:9,4/2/2019 9:13:36
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 9:13:9,4/2/2019 9:13:36
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 9:13:8,4/2/2019 9:13:36
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 9:13:8,4/2/2019 9:13:35
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 9:13:8,4/2/2019 9:13:35
 ,6018,1,ERR_0F_TEMPERR,4/2/2019 9:13:8,4/2/2019 9:13:35
 ,6017,1,ERR_0F_TEMPERR,4/2/2019 9:13:7,4/2/2019 9:13:35
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 9:13:7,4/2/2019 9:13:34
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 9:13:7,4/2/2019 9:13:34
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 9:13:7,4/2/2019 9:13:34
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 9:13:7,4/2/2019 9:13:33
 ,6011,1,ERR_0F_TEMPERR,4/2/2019 9:13:6,4/2/2019 9:13:33
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 9:13:4,4/2/2019 9:13:33
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 9:13:4,4/2/2019 9:13:33
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 9:13:3,4/2/2019 9:13:32
 ,6004,1,ERR_0F_TEMPERR,4/2/2019 9:13:3,4/2/2019 9:13:32
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 9:13:3,4/2/2019 9:13:32
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 9:13:3,4/2/2019 9:13:31
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 9:13:3,4/2/2019 9:13:31
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 9:13:2,4/2/2019 9:13:31
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 9:13:2,4/2/2019 9:13:31
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 9:13:2,4/2/2019 9:13:30
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 9:13:2,4/2/2019 9:13:30
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:12:57,4/2/2019 9:13:30
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:12:57,4/2/2019 9:13:29
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 9:12:57,4/2/2019 9:13:29
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:12:57,4/2/2019 9:13:29
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:12:56,4/2/2019 9:13:29
 ,5978,1,ERR_0F_TEMPERR,4/2/2019 9:12:56,4/2/2019 9:13:28
 ,5977,1,ERR_0F_TEMPERR,4/2/2019 9:12:56,4/2/2019 9:13:28
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:12:54,4/2/2019 9:13:28
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:12:54,4/2/2019 9:13:27
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:12:54,4/2/2019 9:13:27
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:12:54,4/2/2019 9:13:27
 ,5971,1,ERR_0F_TEMPERR,4/2/2019 9:12:54,4/2/2019 9:13:27
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 9:12:53,4/2/2019 9:13:26
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 9:12:53,4/2/2019 9:13:26
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:12:53,4/2/2019 9:13:26
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:12:53,4/2/2019 9:13:25
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 9:12:53,4/2/2019 9:13:25
 ,5965,1,ERR_0F_TEMPERR,4/2/2019 9:12:52,4/2/2019 9:13:25
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:12:52,4/2/2019 9:13:25
